id,url,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,cheers,entreq,moose,cherries,arrive,care,prisma,coreq,consort,agree,EQUATOR,Guidelines,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls
101154140,https://www.springer.com/journal/12565,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True,Anatomical science international.,['eng'],"['Blackwell Pub.,', 'Springer Japan']",['Periodical'],['Anatomy'],['https://link.springer.com/journal/12565'],True,True,['https://link.springer.com/journal/12565']
101652981,http://www.anakarder.com/information_to_authors,,,,,['ARRIVE'],,,,['PRISMA'],,['CONSORT'],,,,,,False,False,False,False,True,False,True,False,True,False,False,True,Anatolian journal of cardiology.,['eng'],"['Aves,', 'AVES']",['Periodical'],['Cardiovascular Diseases'],"['http://www.anakarder.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3142/']",True,True,['http://www.anakarder.com/']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/rsc-gold/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
101392205,https://anatomypubs.onlinelibrary.wiley.com/journal/19359780,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Anatomical sciences education.,['eng'],"['John Wiley & Sons, Inc.']",['Periodical'],['Anatomy \n                 education'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780']
7704218,https://onlinelibrary.wiley.com/page/journal/14390264/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,"Anatomia, histologia, embryologia.","['mul', 'eng', 'eng', 'mul']","['Parey.', 'Wiley-Blackwell']",['Periodical'],"['Anatomy, Comparative', 'Anatomy, Veterinary', 'Embryology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/help-guidance2/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/publishing-how-to-guide/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/subscribe/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/kbart-marc-url/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
101652981,http://www.anakarder.com/instructions-for-authors,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Anatolian journal of cardiology.,['eng'],"['Aves,', 'AVES']",['Periodical'],['Cardiovascular Diseases'],"['http://www.anakarder.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3142/']",True,True,['http://www.anakarder.com/']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/licensing-terms-and-conditions/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/databases-literature-updates/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/books/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/ebooks/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/journals-magazines/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/journal-packages/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
9109478,https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000001,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,"Anästhesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS.","['ger', 'eng']","['Thieme,']",['Periodical'],"['Anesthesiology', 'Critical Care', 'Emergency Medicine', 'Pain Management']",['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000001'],True,True,['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000001']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/03-march/pub-platform-redesign/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/03-march/its-time-for-a-catch-up/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/06-june/new-online-tutorials-available-for-marinlit/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/06-june/rsc-advances-goes-open-access--the-story-so-far/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/a-new-scheme-for-oa-publishing/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/celebrating-open-access/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/publishing-in-parallel-since-2015/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/introducing-molecular-omics/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/our-third-librarian-appreciation-day/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/publishing-platform-redesign/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/publishing-how-to-guide/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/catch-up-with-us-2018/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2017/09-september/one-subscription/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2018/09-september/nanoscale-advances/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2018/09-september/new-licence-system/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2018/12-dec/books-cat-2019/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2018/12-dec/journals-free/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2018/12-dec/our-new-librarian-hub/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2019/march/counter_5_usage_reports/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/shibboleth/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/openurl/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/ip-addresses/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
101292775,https://anatomypubs.onlinelibrary.wiley.com/hub/journal/19328494/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The anatomical record : advances in integrative anatomy and evolutionary biology.,['eng'],"['John Wiley & Sons,']",['Periodical'],"['Anatomy', 'Evolution, Molecular', 'Molecular Biology']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494']
101519733,https://www.rsc.org/journals-books-databases/librarians-information/products-prices/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
0372652,https://www.rsc.org/journals-books-databases/author-and-reviewer-hub/reviewer-information/reviewer-resources/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0423506,https://onlinelibrary.wiley.com/journal/14390272,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Andrologia.,['eng'],"['Grosse', 'Blackwell Pub.']",['Periodical'],"['Fertility', 'Genital Diseases, Male', 'Genitalia, Male', 'Infertility, Male']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272']
101154140,https://www.springer.com/journal/12565/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Anatomical science international.,['eng'],"['Blackwell Pub.,', 'Springer Japan']",['Periodical'],['Anatomy'],['https://link.springer.com/journal/12565'],True,True,['https://link.springer.com/journal/12565']
101519733,https://www.rsc.org/journals-books-databases/journal-authors-reviewers/submit-your-article/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/author-and-reviewer-hub/authors-information/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/promotional-materials/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/librarians-information/library-insights/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/librarians-information/help-guidance/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101585129,https://onlinelibrary.wiley.com/journal/20472927,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Andrology.,['eng'],"['Wiley-Blackwell,']",['Periodical'],"['Andrology', 'Endocrine System Diseases', 'Testicular Hormones']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2047-2927'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2047-2927']
101519733,https://www.rsc.org/journals-books-databases/journal-authors-reviewers/prepare-your-article/experimental-data/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101519733,https://www.rsc.org/journals-books-databases/author-and-reviewer-hub/reviewer-information/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp']
101392205,https://anatomypubs.onlinelibrary.wiley.com/hub/journal/19359780/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Anatomical sciences education.,['eng'],"['John Wiley & Sons, Inc.']",['Periodical'],['Anatomy \n                 education'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/ip-addresses/free-access-ip/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0043533,https://meridian.allenpress.com/anesthesia-progress,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Anesthesia progress.,['eng'],"['American Dental Society of Anesthesiology.', 'Anesthesia Progress']",['Periodical'],"['Anesthesia, Dental']","['http://www.anesthesiaprogress.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/374/']",True,True,['http://www.anesthesiaprogress.org/']
0372652,https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/usage-reports/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks1968-2006.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2007.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2008.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2009.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2010.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2011.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2012.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2013.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2014.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
0372652,https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2015.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,The Analyst.,['eng'],"['Chemical Society', 'Royal Society of Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['http://www.rsc.org/analyst'],True,True,['http://www.rsc.org/analyst']
