id,Unnamed: 0,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls,url,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,cheers,entreq,moose,cherries,arrive,care,prisma,coreq,consort,agree,EQUATOR,Guidelines
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/openurl/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/ip-addresses/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/author-and-reviewer-hub/reviewer-information/reviewer-resources/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/ip-addresses/free-access-ip/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/1-rsc-journals-2008-2021-titles-2021_01_20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/usage-reports/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks1968-2006.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2007.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2008.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2009.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2010.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2011.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2012.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2013.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2014.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2015.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2016.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2017.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2018.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/ebook-collections-kbart-files/rsc_ebooks2019.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/9-rsc-journal-of-materials-chemistry-collection-titles-2021-01-20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/8-rsc-core-chemistry-collection-titles-2021-01-20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/7-rsc-analytical-science-collection-titles-2021-01-20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/6-rsc-gold-collection-including-archive-lease-1841-2007-2021-titles-new-customers-2021_01_20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/5-rsc-journals-archive-1841-2007-titles-2021-01-20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/4-rsc-journals-archive-extension-2005-2007-titles-2021-01-20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/3-rsc-journals-archive-1841-2004-titles-2021-01-20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/globalassets/05-journals-books-databases/librarians-information/kbart-marc-urls/jan-2021/2-rsc-gold-collection-excluding-archive-2021-titles-new-customers-21_01_20.txt,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/ip-addresses/click-through-license/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2019/10-october/library-celebrations-in-india/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-notes/all-articles/2019/august/new-name-for-medchemcomm/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/usage-reports/register/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101519733,327,Analytical methods : advancing methods and applications.,['eng'],"['RSC Pub.,']",['Periodical'],"['Biochemical Phenomena', 'Chemistry Techniques, Analytical']",['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],True,True,['http://www.rsc.org/Publishing/Journals/AY/Index.asp'],https://www.rsc.org/journals-books-databases/librarians-information/librarians-portal-account/ip-addresses/click-through-license/contact-ejournals/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
8511078,328,Analytical sciences : the international journal of the Japan Society for Analytical Chemistry.,['eng'],"['The Society,', 'Japan Society For Analytical Chemistry']",['Periodical'],"['Chemistry Techniques, Analytical']",['https://www.jstage.jst.go.jp/browse/analsci'],True,True,['https://www.jstage.jst.go.jp/browse/analsci'],https://www.jstage.jst.go.jp/browse/analsci,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101652981,329,Anatolian journal of cardiology.,['eng'],"['Aves,', 'AVES']",['Periodical'],['Cardiovascular Diseases'],"['http://www.anakarder.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3142/']",True,True,['http://www.anakarder.com/'],http://www.anakarder.com/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101652981,329,Anatolian journal of cardiology.,['eng'],"['Aves,', 'AVES']",['Periodical'],['Cardiovascular Diseases'],"['http://www.anakarder.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3142/']",True,True,['http://www.anakarder.com/'],http://www.anakarder.com/information_to_authors,,,,,['ARRIVE'],,,,['PRISMA'],,['CONSORT'],,,,,,False,False,False,False,True,False,True,False,True,False,False,True
101652981,329,Anatolian journal of cardiology.,['eng'],"['Aves,', 'AVES']",['Periodical'],['Cardiovascular Diseases'],"['http://www.anakarder.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3142/']",True,True,['http://www.anakarder.com/'],http://www.anakarder.com/instructions-for-authors,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7704218,330,"Anatomia, histologia, embryologia.","['mul', 'eng', 'eng', 'mul']","['Parey.', 'Wiley-Blackwell']",['Periodical'],"['Anatomy, Comparative', 'Anatomy, Veterinary', 'Embryology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264'],https://onlinelibrary.wiley.com/journal/14390264,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7704218,330,"Anatomia, histologia, embryologia.","['mul', 'eng', 'eng', 'mul']","['Parey.', 'Wiley-Blackwell']",['Periodical'],"['Anatomy, Comparative', 'Anatomy, Veterinary', 'Embryology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264'],https://onlinelibrary.wiley.com/page/journal/14390264/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101292775,331,The anatomical record : advances in integrative anatomy and evolutionary biology.,['eng'],"['John Wiley & Sons,']",['Periodical'],"['Anatomy', 'Evolution, Molecular', 'Molecular Biology']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494'],https://anatomypubs.onlinelibrary.wiley.com/journal/19328494,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101292775,331,The anatomical record : advances in integrative anatomy and evolutionary biology.,['eng'],"['John Wiley & Sons,']",['Periodical'],"['Anatomy', 'Evolution, Molecular', 'Molecular Biology']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494'],https://anatomypubs.onlinelibrary.wiley.com/hub/journal/19328494/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101154140,332,Anatomical science international.,['eng'],"['Blackwell Pub.,', 'Springer Japan']",['Periodical'],['Anatomy'],['https://link.springer.com/journal/12565'],True,True,['https://link.springer.com/journal/12565'],https://www.springer.com/journal/12565,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True
101154140,332,Anatomical science international.,['eng'],"['Blackwell Pub.,', 'Springer Japan']",['Periodical'],['Anatomy'],['https://link.springer.com/journal/12565'],True,True,['https://link.springer.com/journal/12565'],https://www.springer.com/journal/12565/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101392205,333,Anatomical sciences education.,['eng'],"['John Wiley & Sons, Inc.']",['Periodical'],['Anatomy \n                 education'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780'],https://anatomypubs.onlinelibrary.wiley.com/journal/19359780,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101392205,333,Anatomical sciences education.,['eng'],"['John Wiley & Sons, Inc.']",['Periodical'],['Anatomy \n                 education'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780'],https://anatomypubs.onlinelibrary.wiley.com/hub/journal/19359780/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9109478,334,"Anästhesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS.","['ger', 'eng']","['Thieme,']",['Periodical'],"['Anesthesiology', 'Critical Care', 'Emergency Medicine', 'Pain Management']",['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000001'],True,True,['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000001'],https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000001,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0423506,335,Andrologia.,['eng'],"['Grosse', 'Blackwell Pub.']",['Periodical'],"['Fertility', 'Genital Diseases, Male', 'Genitalia, Male', 'Infertility, Male']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272'],https://onlinelibrary.wiley.com/journal/14390272,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0423506,335,Andrologia.,['eng'],"['Grosse', 'Blackwell Pub.']",['Periodical'],"['Fertility', 'Genital Diseases, Male', 'Genitalia, Male', 'Infertility, Male']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272'],https://onlinelibrary.wiley.com/page/journal/14390272/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101585129,336,Andrology.,['eng'],"['Wiley-Blackwell,']",['Periodical'],"['Andrology', 'Endocrine System Diseases', 'Testicular Hormones']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2047-2927'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2047-2927'],https://onlinelibrary.wiley.com/journal/20472927,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101585129,336,Andrology.,['eng'],"['Wiley-Blackwell,']",['Periodical'],"['Andrology', 'Endocrine System Diseases', 'Testicular Hormones']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2047-2927'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2047-2927'],https://onlinelibrary.wiley.com/page/journal/20472927/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0043533,338,Anesthesia progress.,['eng'],"['American Dental Society of Anesthesiology.', 'Anesthesia Progress']",['Periodical'],"['Anesthesia, Dental']","['http://www.anesthesiaprogress.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/374/']",True,True,['http://www.anesthesiaprogress.org/'],https://meridian.allenpress.com/anesthesia-progress,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0043533,338,Anesthesia progress.,['eng'],"['American Dental Society of Anesthesiology.', 'Anesthesia Progress']",['Periodical'],"['Anesthesia, Dental']","['http://www.anesthesiaprogress.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/374/']",True,True,['http://www.anesthesiaprogress.org/'],https://meridian.allenpress.com/anesthesia-progress/pages/author-instructions,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0370543,341,Angewandte Chemie.,['eng'],"['Verlag Chemie ;', 'Academic Press,', 'Wiley-VCH']",['Periodical'],['Chemistry'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3773'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3773'],https://onlinelibrary.wiley.com/journal/15213773,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0370543,341,Angewandte Chemie.,['eng'],"['Verlag Chemie ;', 'Academic Press,', 'Wiley-VCH']",['Periodical'],['Chemistry'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3773'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3773'],https://onlinelibrary.wiley.com/page/journal/15213773/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9814575,342,Angiogenesis.,['eng'],"['Rapid Science Publishers,', 'Springer']",['Periodical'],"['Neovascularization, Pathologic', 'Neovascularization, Physiologic']",['https://link.springer.com/journal/10456'],True,True,['https://link.springer.com/journal/10456'],https://www.springer.com/journal/10456,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True
9814575,342,Angiogenesis.,['eng'],"['Rapid Science Publishers,', 'Springer']",['Periodical'],"['Neovascularization, Pathologic', 'Neovascularization, Physiologic']",['https://link.springer.com/journal/10456'],True,True,['https://link.springer.com/journal/10456'],https://www.springer.com/journal/10456/submission-guidelines,['CHEERS'],,,,"['ARRIVE', 'ARRIVE']",,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/']",True,False,False,False,True,True,True,True,True,True,True,True
