,id,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls
3090,100909407,Journal of midwifery & women's health.,['eng'],"['Elsevier Science,', 'Wiley']",['Periodical'],"['Midwifery', ""Women's Health""]",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-2011'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-2011']
3091,101235322,Journal of minimally invasive gynecology.,['eng'],"['Elsevier,']",['Periodical'],"['Genital Diseases, Female \n                 surgery', 'Genitalia, Female \n                 surgery', 'Minimally Invasive Surgical Procedures']",['http://www.sciencedirect.com/science/journal/15534650'],True,True,['http://www.sciencedirect.com/science/journal/15534650']
3092,0262322,Journal of molecular and cellular cardiology.,['eng'],['Academic Press.'],['Periodical'],"['Cardiology', 'Heart \n                 physiology']",['http://www.sciencedirect.com/science/journal/00222828'],True,True,['http://www.sciencedirect.com/science/journal/00222828']
3093,2985088R,Journal of molecular biology.,['eng'],"['Academic Press', 'Elsevier']",[],"['Bacteriology', 'Biochemistry', 'Biology']",['http://www.sciencedirect.com/science/journal/00222836'],False,True,['http://www.sciencedirect.com/science/journal/00222836']
3094,101503669,Journal of molecular cell biology.,['eng'],['Oxford University Press'],['Periodical'],['Molecular Biology'],"['https://academic.oup.com/jmcb', 'https://www.ncbi.nlm.nih.gov/pmc/journals/949/']",True,True,['https://academic.oup.com/jmcb']
3095,100893612,The Journal of molecular diagnostics : JMD.,['eng'],"['American Society for Investigative Pathology and the Association for Molecular Pathology,', 'Elsever']",['Periodical'],"['Clinical Laboratory Techniques', 'Diagnostic Techniques and Procedures', 'Molecular Biology \n                 methods', 'Pathology, Clinical \n                 methods']","['http://www.sciencedirect.com/science/journal/15251578', 'https://www.ncbi.nlm.nih.gov/pmc/journals/375/']",True,True,['http://www.sciencedirect.com/science/journal/15251578']
3096,8902617,Journal of molecular endocrinology.,['eng'],"['Journal of Endocrinology, Ltd.,', 'BioScientifica']",['Periodical'],"['Endocrine Glands', 'Hormones']",['https://jme.bioscientifica.com'],True,True,['https://jme.bioscientifica.com']
3097,0360051,Journal of molecular evolution.,['eng'],['Springer-Verlag.'],['Periodical'],"['Biochemistry', 'Biological Evolution', 'Molecular Biology']",['https://link.springer.com/journal/239'],True,True,['https://link.springer.com/journal/239']
3098,9716237,Journal of molecular graphics & modelling.,['eng'],"['Elsevier Science, Inc.,']",['Periodical'],"['Computer Graphics', 'Models, Molecular', 'Molecular Structure']",['http://www.sciencedirect.com/science/journal/10933263'],True,True,['http://www.sciencedirect.com/science/journal/10933263']
3099,101193653,Journal of molecular histology.,['eng'],"['Kluwer Academic Publishers,', 'Springer Netherlands']",['Periodical'],"['Histocytochemistry', 'Molecular Biology']",['https://link.springer.com/journal/10735'],True,True,['https://link.springer.com/journal/10735']
3100,9504370,"Journal of molecular medicine : official organ of the ""Gesellschaft Deutscher Naturforscher und Ärzte"".",['eng'],"['Springer,', 'Springer International']",['Periodical'],"['Clinical Medicine', 'Molecular Biology']",['https://link.springer.com/journal/109'],True,True,['https://link.springer.com/journal/109']
3101,9806569,Journal of molecular modeling.,['eng'],"['Springer,']",['Periodical'],"['Models, Chemical', 'Models, Molecular', 'Molecular Structure']",['https://link.springer.com/journal/894'],True,True,['https://link.springer.com/journal/894']
3102,9002991,Journal of molecular neuroscience : MN.,['eng'],"['Birkhäuser [i.e. Cambridge, MA : Birkhäuser Boston,', 'Humana Press']",['Periodical'],"['Molecular Biology', 'Neurosciences']",['https://link.springer.com/journal/12031'],True,True,['https://link.springer.com/journal/12031']
3103,9004580,Journal of molecular recognition : JMR.,['eng'],"['Heydon & Son,', 'John Wiley & Sons']",['Periodical'],"['Models, Molecular', 'Molecular Conformation', 'Molecular Sequence Data', 'Molecular Structure', 'Protein Binding']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1352'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1352']
3104,0406125,Journal of morphology.,['eng'],"['Wistar Institute of Anatomy and Biology', 'Wiley']",['Periodical'],"['Anatomy', 'Histology']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4687'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4687']
3105,101771247,Journal of mother and child.,['eng'],"['Sciendo,']",['Periodical'],"['Child Health', 'Maternal Health', 'Maternal-Child Health Services', 'Pediatrics']",['https://content.sciendo.com/view/journals/jmotherandchild/jmotherandchild-overview.xml?language=en'],True,True,['https://content.sciendo.com/view/journals/jmotherandchild/jmotherandchild-overview.xml?language=en']
3106,0236512,Journal of motor behavior.,['eng'],"['Journal Pub. Affiliates.', 'Routledge']",['Periodical'],"['Motor Activity', 'Motor Skills']",['http://www.tandfonline.com/loi/vjmb20'],True,True,['http://www.tandfonline.com/loi/vjmb20']
3107,8006298,Journal of muscle research and cell motility.,['eng'],"['Chapman and Hall.', 'Springer Netherlands']",['Periodical'],"['Cell Movement', 'Muscle Contraction', 'Muscles']",['https://link.springer.com/journal/10974'],True,True,['https://link.springer.com/journal/10974']
3108,101084496,Journal of musculoskeletal & neuronal interactions.,['eng'],"['International Society of Musculoskeletal and Neuronal Interactions,']",['Periodical'],"['Bone Diseases, Metabolic', 'Musculoskeletal Diseases \n                 physiopathology \n                 therapy', 'Neurosciences']","['http://www.ismni.org/jmni/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3115/']",True,True,['http://www.ismni.org/jmni/']
3109,0014162,Journal of music therapy.,['eng'],"['National Assn. for Music Therapy.', 'Oxford University Press']",['Periodical'],['Music Therapy'],['https://academic.oup.com/jmt'],True,True,['https://academic.oup.com/jmt']
3110,101152208,Journal of nanobiotechnology.,['eng'],"['BioMed Central,']",['Periodical'],"['Biotechnology', 'Nanotechnology']","['https://jnanobiotechnology.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/142/']",True,True,['https://jnanobiotechnology.biomedcentral.com/']
3111,101088195,Journal of nanoscience and nanotechnology.,['eng'],"['American Scientific Publishers,']",['Periodical'],['Nanotechnology'],['http://www.ingentaconnect.com/content/asp/jnn'],True,True,['http://www.ingentaconnect.com/content/asp/jnn']
3112,8703519,Journal of National Black Nurses' Association : JNBNA.,['eng'],"['The Association,', 'National Black Nurses Association']",['Periodical'],"['African Americans', 'Delivery of Health Care', 'Nurses', 'Nursing']",[],True,True,[]
3113,101518405,Journal of natural medicines.,['eng'],['Springer'],['Periodical'],['Pharmacognosy'],['https://link.springer.com/journal/11418'],True,True,['https://link.springer.com/journal/11418']
3114,7906882,Journal of natural products.,"['eng', 'fre', 'eng']",['American Society of Pharmacognosy.'],['Periodical'],['Pharmacognosy'],['http://pubs.acs.org/journal/jnprdf'],True,True,['http://pubs.acs.org/journal/jnprdf']
3115,101468335,Journal of neonatal-perinatal medicine.,['eng'],"['IOS Press,']",['Periodical'],"['Infant, Newborn, Diseases', 'Perinatal Care']",['http://content.iospress.com/journals/journal-of-neonatal-perinatal-medicine'],True,True,['http://content.iospress.com/journals/journal-of-neonatal-perinatal-medicine']
3116,101292936,Journal of Nepal Health Research Council.,['eng'],"['Nepal Health Research Council,']",['Periodical'],"['Nepal', 'Public Health']",['http://jnhrc.com.np/index.php/jnhrc/index'],True,True,['http://jnhrc.com.np/index.php/jnhrc/index']
3117,9012268,Journal of nephrology.,['eng'],"['Acta Medica,', 'Springer']",['Periodical'],"['Dialysis', 'Hypertension, Renal', 'Kidney Diseases', 'Kidney Transplantation', 'Nephrology']","['http://accesso.sinitaly.org/archivio/archiviojn/eventi/SIN/index_rivistad420.html', 'https://link.springer.com/journal/40620']",True,True,"['http://accesso.sinitaly.org/archivio/archiviojn/eventi/SIN/index_rivistad420.html', 'https://link.springer.com/journal/40620']"
3118,0375402,The Journal of nervous and mental disease.,['eng'],['Lippincott Williams & Wilkins'],['Periodical'],"['Neurology', 'Psychiatry']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00005053-000000000-00000'],True,True,[]
3119,101217933,Journal of neural engineering.,['eng'],"['Institute of Physics Pub.,']",['Periodical'],"['Biomedical Engineering', 'Nervous System Diseases', 'Nervous System']",['http://iopscience.iop.org/journal/1741-2552'],True,True,['http://iopscience.iop.org/journal/1741-2552']
3120,9702341,Journal of neural transmission.,['eng'],"['Springer-Verlag,']",['Periodical'],"['Neurosciences', 'Synaptic Transmission']",['https://link.springer.com/journal/702'],True,True,['https://link.springer.com/journal/702']
3121,8309335,Journal of neuro-oncology.,"['eng', 'eng']","['M. Nijhoff,', 'Springer']",['Periodical'],['Nervous System Neoplasms'],['https://link.springer.com/journal/11060'],True,True,['https://link.springer.com/journal/11060']
3122,9431308,Journal of neuro-ophthalmology : the official journal of the North American Neuro-Ophthalmology Society.,['eng'],"['Raven Press,', 'Lippincott Williams & Wilkins']",['Periodical'],"['Eye Diseases', 'Eye Manifestations', 'Eye \n                 innervation', 'Neurology', 'Ophthalmology']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00041327-000000000-00000'],True,True,[]
3123,2985190R,Journal of neurochemistry.,['eng'],"['Raven Press', 'Wiley on behalf of the International Society for Neurochemistry']",['Periodical'],"['Neurochemistry', 'Neurology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1471-4159'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1471-4159']
3124,101483832,Journal of neurodevelopmental disorders.,['eng'],"['Springer', 'BioMed Central']",['Periodical'],"['Central Nervous System Diseases', 'Developmental Disabilities', 'Mental Disorders']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1594/', 'https://link.springer.com/journal/11689']",True,True,['https://link.springer.com/journal/11689']
3125,8913461,Journal of neuroendocrinology.,['eng'],"['Oxford University Press,', 'Wiley & Sons']",['Periodical'],"['Endocrine Glands', 'Hormones', 'Nervous System', 'Neurosecretory Systems']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2826'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2826']
3126,101232233,Journal of neuroengineering and rehabilitation.,['eng'],"['BioMed Central,']",['Periodical'],"['Biomedical Engineering', 'Nervous System Diseases \n                 rehabilitation', 'Trauma, Nervous System \n                 rehabilitation']","['https://jneuroengrehab.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/286/']",True,True,['https://jneuroengrehab.biomedcentral.com/']
3127,8406473,Journal of neurogenetics.,['eng'],"['Elsevier Science Publishers,', 'Informa Healthcare']",['Periodical'],"['Genetics', 'Neurology']",['http://www.tandfonline.com/loi/ineg20'],True,True,['http://www.tandfonline.com/loi/ineg20']
3128,9102705,Journal of neuroimaging : official journal of the American Society of Neuroimaging.,['eng'],"['Little, Brown and Co.,', 'Wiley']",['Periodical'],"['Diagnostic Imaging', 'Nervous System Diseases \n                 diagnosis']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1552-6569'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1552-6569']
3129,101256586,Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology.,['eng'],"['Springer Science + Business Media,']",['Periodical'],"['Allergy and Immunology', 'Neuropharmacology']",['https://link.springer.com/journal/11481'],True,True,['https://link.springer.com/journal/11481']
3130,8109498,Journal of neuroimmunology.,"['eng', 'eng']","['Elsevier/North-Holland,']",['Periodical'],['Nervous System Diseases \n                 immunology'],['http://www.sciencedirect.com/science/journal/01655728'],True,True,['http://www.sciencedirect.com/science/journal/01655728']
3131,101222974,Journal of neuroinflammation.,['eng'],"['BioMed Central,']",['Periodical'],"['Central Nervous System Diseases \n                 pathology', 'Inflammation']","['https://jneuroinflammation.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/249/']",True,True,['https://jneuroinflammation.biomedcentral.com/']
3132,101517079,Journal of neurointerventional surgery.,['eng'],"['BMJ Publishing Group,']",['Periodical'],"['Nervous System Diseases \n                 surgery', 'Neurosurgical Procedures']",['http://jnis.bmj.com/'],True,True,['http://jnis.bmj.com/']
3133,101193365,Journal of neurologic physical therapy : JNPT.,['eng'],"['Neurology Section, American Physical Therapy Association,']",['Periodical'],"['Nervous System Diseases \n                 therapy', 'Physical Therapy Modalities']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01253086-000000000-00000'],True,True,[]
3134,101580767,"Journal of neurological surgery. Part A, Central European neurosurgery.",['eng'],['Thieme'],['Periodical'],"['Endoscopy \n                 methods', 'Nervous System Diseases \n                 surgery', 'Neurosurgical Procedures', 'Neurosurgical Procedures \n                 methods']",['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000180'],True,True,['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000180']
3135,0423161,Journal of neurology.,['eng'],['Springer-Verlag'],['Periodical'],"['Neurology', 'Neurosurgery']",['https://link.springer.com/journal/415'],True,True,['https://link.springer.com/journal/415']
3136,2985191R,"Journal of neurology, neurosurgery, and psychiatry.",['eng'],"['British Medical Association', 'BMJ Publishing Group']",['Periodical'],"['Neurology', 'Neurosurgery', 'Psychiatry']","['http://jnnp.bmj.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/192/']",True,True,['http://jnnp.bmj.com/']
3137,101649948,Journal of neuromuscular diseases.,['eng'],['IOS Press'],['Periodical'],['Neuromuscular Diseases'],['http://content.iospress.com/journals/journal-of-neuromuscular-diseases'],True,True,['http://content.iospress.com/journals/journal-of-neuromuscular-diseases']
3138,2985192R,Journal of neuropathology and experimental neurology.,['eng'],"['Association of the journal of neuropathology and experimental neurology', 'Oxford University Press']",['Periodical'],"['Nervous System Diseases', 'Neurology', 'Pathology']","['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00005072-000000000-00000', 'https://academic.oup.com/jnen']",True,True,['https://academic.oup.com/jnen']
3139,0375404,Journal of neurophysiology.,['eng'],['American Physiological Society'],['Periodical'],"['Neurology', 'Physiology']",['https://journals.physiology.org/journal/jn'],True,True,['https://journals.physiology.org/journal/jn']
3140,8911344,The Journal of neuropsychiatry and clinical neurosciences.,['eng'],"['American Psychiatric Press,', 'American Psychiatric Press']",['Periodical'],['Neurosciences'],['http://neuro.psychiatryonline.org/journal.aspx?journalid=62'],True,True,['http://neuro.psychiatryonline.org/journal.aspx?journalid=62']
3141,101468753,Journal of neuropsychology.,['eng'],"['British Psychological Society,', 'Wiley-Blackwell']",['Periodical'],['Nervous System Diseases \n                 psychology'],['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1748-6653'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1748-6653']
3142,7705086,Journal of neuroradiology = Journal de neuroradiologie.,"['eng', 'fre', 'eng', 'fre']",['Masson.'],['Periodical'],['Neuroradiography'],['http://www.sciencedirect.com/science/journal/01509861'],True,True,['http://www.sciencedirect.com/science/journal/01509861']
3143,7905558,Journal of neuroscience methods.,"['eng', 'eng']",['Elsevier/North-Holland Biomedical Press.'],['Periodical'],['Neurology \n                 instrumentation \n                 methods'],['https://www.sciencedirect.com/journal/journal-of-neuroscience-methods'],True,True,['https://www.sciencedirect.com/journal/journal-of-neuroscience-methods']
3144,8603596,The Journal of neuroscience nursing : journal of the American Association of Neuroscience Nurses.,['eng'],"['The Association,', 'American Association of Neuroscience Nurses']",['Periodical'],"['Neurology', 'Neurosurgery', 'Nursing']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01376517-000000000-00000'],True,True,[]
3145,7600111,Journal of neuroscience research.,"['eng', 'eng']","['Liss.', 'Wiley Interscience']",['Periodical'],"['Neurology', 'Research']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4547'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4547']
3146,8102140,The Journal of neuroscience : the official journal of the Society for Neuroscience.,"['eng', 'eng']","['The Society,', 'Society for Neuroscience']",['Periodical'],['Neurology'],"['https://www.jneurosci.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2110/']",True,True,['https://www.jneurosci.org/']
3147,0253357,Journal of neurosurgery.,['eng'],['American Association of Neurological Surgeons'],['Periodical'],['Neurosurgery'],['http://thejns.org/toc/jns/current'],True,True,['http://thejns.org/toc/jns/current']
3148,101463759,Journal of neurosurgery. Pediatrics.,['eng'],"['American Association of Neurological Surgeons,']",['Periodical'],"['Neurosurgery', 'Neurosurgical Procedures', 'Pediatrics']",['http://thejns.org/toc/ped/current'],True,True,['http://thejns.org/toc/ped/current']
3149,101223545,Journal of neurosurgery. Spine.,['eng'],"['American Association of Neurological Surgeons,']",['Periodical'],"['Neurosurgical Procedures', 'Spine \n                 surgery']",['http://thejns.org/toc/spi/current'],True,True,['http://thejns.org/toc/spi/current']
3150,8910749,Journal of neurosurgical anesthesiology.,['eng'],"['Raven Press,', 'Lippincott Williams & Wilkins']",['Periodical'],"['Anesthesia', 'Neurosurgical Procedures']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00008506-000000000-00000'],True,True,[]
3151,0432557,Journal of neurosurgical sciences.,['eng'],"['Minerva medica.', 'Minerva Medica']",['Periodical'],['Neurosurgery'],['http://www.minervamedica.it/en/journals/neurosurgical-sciences/archive.php'],True,True,['http://www.minervamedica.it/en/journals/neurosurgical-sciences/archive.php']
3152,8811626,Journal of neurotrauma.,['eng'],"['Mary Ann Liebert,', 'Mary Ann Liebert']",['Periodical'],"['Brain Injuries', 'Spinal Cord Injuries']",['http://online.liebertpub.com/loi/neu'],True,True,['http://online.liebertpub.com/loi/neu']
3153,9508123,Journal of neurovirology.,['eng'],"['Stockton Press,', 'Springer']",['Periodical'],"['Nervous System Diseases', 'Virus Diseases \n                 microbiology \n                 pathology']",['https://link.springer.com/journal/13365'],True,True,['https://link.springer.com/journal/13365']
3154,100935589,Journal of Nippon Medical School = Nippon Ika Daigaku zasshi.,['eng'],"['Medical Association of Nippon Medical School,']",['Periodical'],"['Clinical Medicine', 'Medicine']",['https://www.jstage.jst.go.jp/browse/jnms'],True,True,['https://www.jstage.jst.go.jp/browse/jnms']
3155,9423534,Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology.,['eng'],"['Mosby-Year Book, Inc.,', 'Springer']",['Periodical'],"['Cardiovascular Diseases \n                 diagnostic imaging', 'Cardiovascular System \n                 diagnostic imaging', 'Radionuclide Imaging']",['https://link.springer.com/journal/12350'],True,True,['https://link.springer.com/journal/12350']
3156,0217410,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine.",['eng'],"['S.N. Turiel & Assoc.', 'Society of Nuclear Medicine']",['Periodical'],['Nuclear Medicine'],['http://jnm.snmjournals.org/'],True,True,['http://jnm.snmjournals.org/']
3157,0430303,Journal of nuclear medicine technology.,['eng'],['Society of Nuclear Medicine'],['Periodical'],"['Nuclear Medicine', 'Technology, Radiologic']",['http://tech.snmjournals.org/'],True,True,['http://tech.snmjournals.org/']
3158,1263116,The Journal of nursing administration.,['eng'],"['Contemporary Publishing Associates]', 'Lippincott Williams & Wilkins']",['Periodical'],"['Nursing, Supervisory']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00005110-000000000-00000'],True,True,[]
3159,9200672,Journal of nursing care quality.,['eng'],"['Aspen Publishers,', 'Lippincott Williams & Wilkins']",['Periodical'],"['Nursing Process \n                 standards', 'Quality Assurance, Health Care']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00001786-000000000-00000'],True,True,[]
3160,7705432,The Journal of nursing education.,['eng'],"['Blackiston Division, McGraw-Hill,', 'Charles B. Slack']",['Periodical'],"['Education, Nursing', 'United States']",['http://www.healio.com/journals/jne'],True,True,['http://www.healio.com/journals/jne']
3161,9306050,Journal of nursing management.,['eng'],"['Blackwell Scientific Publications,']",['Periodical'],"['Nursing \n                 organization & administration', 'Nursing, Supervisory']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2834'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2834']
3162,9318902,Journal of nursing measurement.,['eng'],"['Springer Pub. Co.,']","['Nurses Instruction', 'Periodical']","['Data Collection \n                 instrumentation \n                 methods', 'Nursing Assessment', 'Outcome and Process Assessment, Health Care']","['http://www.ingentaconnect.com/content/springer/nmeas', 'http://connect.springerpub.com/content/sgrjnm']",True,True,"['http://www.ingentaconnect.com/content/springer/nmeas', 'http://connect.springerpub.com/content/sgrjnm']"
3163,101128757,The journal of nursing research : JNR.,"['eng', 'chi', 'chi']","['Taiwan Nurses Association,', 'Lippincott Williams & Wilkins']",['Periodical'],"['Nursing Research', 'Nursing']","['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00134372-000000000-00000', 'https://journals.lww.com/jnr-twna/pages/default.aspx']",True,True,['https://journals.lww.com/jnr-twna/pages/default.aspx']
3164,100911591,"Journal of nursing scholarship : an official publication of Sigma Theta Tau International Honor Society of Nursing 
             / Sigma Theta Tau.",['eng'],"['Sigma Theta Tau International,', 'Wiley']",['Periodical'],['Nursing'],['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1547-5069'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1547-5069']
3165,0404243,The Journal of nutrition.,['eng'],"['C. C. Thomas', 'American Society for Nutrition']",['Periodical'],['Nutritional Physiological Phenomena'],['https://academic.oup.com/jn'],True,True,['https://academic.oup.com/jn']
3166,101132622,Journal of nutrition education and behavior.,['eng'],"['Decker,', 'Elsevier']",['Periodical'],"['Feeding Behavior', 'Nutritional Sciences \n                 education']",['http://www.sciencedirect.com/science/journal/14994046'],True,True,['http://www.sciencedirect.com/science/journal/14994046']
3167,100893366,"The journal of nutrition, health & aging.",['eng'],"['Serdi Publisher ;', 'Springer Pub. Co.,']",['Periodical'],"['Aging', 'Diet', 'Nutritional Physiological Phenomena']",['https://link.springer.com/journal/12603'],True,True,['https://link.springer.com/journal/12603']
3168,101558292,Journal of nutrition in gerontology and geriatrics.,['eng'],['Routledge'],['Periodical'],"['Aged', 'Nutritional Physiological Phenomena']",['http://www.tandfonline.com/loi/wjne20'],True,True,['http://www.tandfonline.com/loi/wjne20']
3169,9010081,The Journal of nutritional biochemistry.,['eng'],"['Butterworths,', 'Elsevier Science']",['Periodical'],"['Biochemistry', 'Nutritional Physiological Phenomena']",['https://www.sciencedirect.com/journal/the-journal-of-nutritional-biochemistry'],True,True,['https://www.sciencedirect.com/journal/the-journal-of-nutritional-biochemistry']
3170,101590587,Journal of nutritional science.,['eng'],"['Cambridge University Press,']",['Periodical'],"['Nutritional Physiological Phenomena', 'Nutritional Sciences']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2443/', 'https://www.cambridge.org/core/journals/journal-of-nutritional-science']",True,True,['https://www.cambridge.org/core/journals/journal-of-nutritional-science']
3171,0402640,Journal of nutritional science and vitaminology.,['eng'],['University of Tokyo Press.'],['Periodical'],"['Nutritional Physiological Phenomena', 'Vitamins']",['https://www.jstage.jst.go.jp/browse/jnsv'],True,True,['https://www.jstage.jst.go.jp/browse/jnsv']
3172,101526295,Journal of obesity.,['eng'],"['Hindawi Publishing Corporation,']",['Periodical'],['Obesity'],"['http://www.hindawi.com/journals/jobes/', 'http://www.doaj.org/doaj?func=openurl&issn=20900708&genre=journal', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1286/']",True,True,"['http://www.hindawi.com/journals/jobes/', 'http://www.doaj.org/doaj?func=openurl&issn=20900708&genre=journal']"
3173,8503123,"Journal of obstetric, gynecologic, and neonatal nursing : JOGNN 
             / NAACOG.",['eng'],"['J.B. Lippincott,', 'Elsevier']",['Periodical'],"['Genital Diseases, Female \n                 nursing', 'Obstetric Nursing', 'Pediatric Nursing']","['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1552-6909', 'http://www.sciencedirect.com/science/journal/08842175']",True,True,"['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1552-6909', 'http://www.sciencedirect.com/science/journal/08842175']"
3174,101126664,Journal of obstetrics and gynaecology Canada : JOGC = Journal d'obstétrique et gynécologie du Canada : JOGC.,"['eng', 'fre']","['Healthcare & Financial Pub., Rogers Media,', 'Elsevier']",['Periodical'],"['Genital Diseases, Female', 'Obstetrics', 'Pregnancy Complications']","['http://www.sogc.org/jogc/index_e.asp', 'http://www.sciencedirect.com/science/journal/17012163']",True,True,"['http://www.sogc.org/jogc/index_e.asp', 'http://www.sciencedirect.com/science/journal/17012163']"
3175,9612761,The journal of obstetrics and gynaecology research.,['eng'],"['University of Tokyo Press,', 'Wiley on behalf of the Japan Society of Obstetrics and Gynecology]']",['Periodical'],"['Genital Diseases, Female', 'Obstetrics']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1447-0756'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1447-0756']
3176,8309140,Journal of obstetrics and gynaecology : the journal of the Institute of Obstetrics and Gynaecology.,['eng'],"['Wright, PSG,', 'Informa Healthcare']",['Periodical'],"['Gynecology', 'Obstetrics']",['http://www.tandfonline.com/loi/ijog20'],True,True,['http://www.tandfonline.com/loi/ijog20']
3177,101189458,Journal of occupational and environmental hygiene.,['eng'],"['Taylor and Francis,', 'Informa Healthcare']",['Periodical'],"['Environmental Exposure', 'Environmental Health', 'Occupational Exposure', 'Occupational Health']",['https://www.tandfonline.com/loi/uoeh20'],True,True,['https://www.tandfonline.com/loi/uoeh20']
3178,9504688,"Journal of occupational and environmental medicine 
             / American College of Occupational and Environmental Medicine.",['eng'],"['Williams & Wilkins,', 'Lippincott Williams & Wilkins']",['Periodical'],"['Environmental Exposure', 'Environmental Health', 'Occupational Diseases', 'Occupational Exposure', 'Occupational Medicine']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00043764-000000000-00000'],True,True,[]
3179,9616320,Journal of occupational health.,['eng'],"['Japan Society for Occupational Health,', 'John Wiley & Sons Australia, Ltd on behalf of The Japan Society for Occupational Health']",['Periodical'],"['Occupational Diseases', 'Occupational Exposure', 'Occupational Health', 'Occupational Medicine']","['https://www.ncbi.nlm.nih.gov/pmc/journals/3162/', 'https://onlinelibrary.wiley.com/journal/13489585']",True,True,['https://onlinelibrary.wiley.com/journal/13489585']
3180,9612485,Journal of occupational health psychology.,['eng'],"['Educational Pub. Foundation,', 'American Psychological Association']",['Periodical'],"['Occupational Health', 'Psychology, Applied', 'Psychology, Industrial']",['http://search.ebscohost.com/direct.asp?db=pdh&jid=OCP&scope=site'],True,True,['http://search.ebscohost.com/direct.asp?db=pdh&jid=OCP&scope=site']
3181,9202814,Journal of occupational rehabilitation.,['eng'],"['Plenum Press,', 'Springer']",['Periodical'],"['Accidents, Occupational', 'Occupational Diseases', 'Occupational Health', 'Rehabilitation']",['https://link.springer.com/journal/10926'],True,True,['https://link.springer.com/journal/10926']
3182,9511091,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics.,['eng'],"['The Association,', 'Association For Ocular Pharmacology And Therapeutics']",['Periodical'],['Eye Diseases \n                 drug therapy \n                 prevention & control'],['http://online.liebertpub.com/loi/jop'],True,True,['http://online.liebertpub.com/loi/jop']
